Long;Lat
19,95673088;50,02497305
19,92714778;50,06300406
19,80795819;50,01776136
19,93616354;50,06217595
19,95937516;50,04922186
19,93493216;50,05555343
19,913196;50,035776
19,94626622;50,05284315
19,95357215;50,05492724
20,06506458;50,09499581
19,95683675;50,04591963
19,913196;50,035776
20,0119291;50,0085873
19,93736723;50,04981611
19,950522;50,058728
19,944738;50,052828
19,9013452;50,0734951
19,94660912;50,04367944
20,02178749;50,08428996
19,938012;50,058137
19,94205673;50,06682936
19,93149193;50,06044887
19,966951;50,065799
19,93956241;50,03888851
19,942474;50,064503
20,06384677;50,0950418
19,93653369;50,06073285
20,02322096;50,09355031
19,90593814;50,02481518
20,02765856;50,07282685
19,942546;50,064589
19,97621574;50,05737663
19,86550382;50,0749949
19,937891;50,059128
19,92639362;50,04274583
19,943781;50,061204
19,9308197;50,0618087
19,96291264;49,98904932
19,88247177;50,08186047
19,940561;50,06163
20,0495134;50,0661113
19,944842;50,062882
19,94275938;50,05167459
19,92360138;50,053126
19,90593544;50,07944905
19,95150367;50,06534546
19,94596677;50,04956497
19,93446256;50,06496707
20,03555555;50,07384889
19,9375218;50,0592611
20,01938951;50,08954985
19,93798907;50,05892747
19,913196;50,035776
19,9414307;50,0599245
19,96737685;50,03668308
19,970591;50,034509
19,94627947;50,05259865
19,93034286;50,06354839
19,949318;50,069
19,94309895;50,04765668
20,01593935;50,07918143
19,937891;50,059128
19,93944875;50,05849759
20,01436899;50,08387626
20,0245442;50,0148288
19,938031;50,061448
19,94711042;50,06251188
19,94248018;50,06198681
19,89087834;50,07355593
19,95105904;50,04641536
19,99858;50,012267
19,94161;50,06551
19,93946866;50,05816961
19,9375337;50,05923715
19,93556805;50,06153833
19,97812407;50,07061595
19,949318;50,069
19,96389321;50,04874085
20,01690667;50,09045168
20,02533696;50,08009066
19,93008382;50,0445989
19,92078743;50,06382454
20,01706367;50,06367759
19,94160106;50,06071442
19,9604832;50,1018785
19,914855;50,085914
19,95475402;50,04631945
19,91824898;50,07804249
19,92816001;50,06157147
19,938607;50,0589299
19,93142114;50,06791263
19,94205673;50,06682936
20,00072878;50,08996244
19,95040055;50,05805268
19,95107526;50,02604802
19,9449799;50,0646501
19,93759918;50,06004178
19,95645432;50,05566719
19,98623395;50,06632446
20,0172549;50,09204633
19,94760866;50,05043257
19,99899161;50,02322982
19,94097248;50,04644564
19,94574363;50,04859483
20,01032198;50,10228716
19,94868437;50,0599313
20,0250847;50,09351118
19,97000801;50,06554045
20,0161355;50,07594306
19,93604287;50,06306136
19,93473887;50,06358594
20,06238077;50,09466932
19,946102;50,042269
20,02533696;50,08009066
19,9329497;50,0551112
19,949318;50,069
19,94407797;50,05004273
19,9662138;50,0492495
19,98040916;50,0956398
19,95006011;50,06749974
19,9339169;50,066634
19,94792298;50,02941962
19,93165627;50,05589389
19,8810287;50,08592188
19,96827823;50,08442821
19,94756022;50,04362842
19,92641846;50,05181873
19,935988;50,053497
20,02988206;50,08181854
19,97558363;50,0180751
19,95640121;50,05555013
20,04960354;50,05465233
19,94596612;50,05397742
19,913196;50,035776
19,9299389;50,04492869
19,93753371;50,05923715
19,94654234;50,04985904
20,02597606;50,08912628
19,93407459;50,06790157
19,93874195;50,05905682
19,93590779;50,06020941
20,02591853;50,06083693
19,95060555;50,05965845
20,01646487;50,08176545
19,94720945;50,06210038
19,94057;50,0661
20,01408343;50,0094775
19,976275;50,04464
19,9429713;50,06319501
19,94557583;50,06804314
19,949318;50,069
19,915786;50,071037
19,9428547;50,05664579
19,943739;50,048227
20,18903264;50,05278387
19,97708204;50,05737807
19,96389321;50,04874086
19,93798908;50,05892747
19,98470254;50,01804957
19,9503223;50,04668091
20,04160923;50,07593651
19,9864526;50,0188608
19,92722837;50,08620271
19,92604074;50,05844055
19,89344235;50,07998365
20,04211387;50,07163782
19,97708572;50,06991966
19,940454;50,061668
19,96304017;50,04988217
19,93696989;50,05930415
20,05681249;50,09095617
19,94422576;50,05255068
20,03310188;50,07726658
19,98411991;50,06725324
19,949318;50,069
19,94715352;50,06151911
19,93758739;50,05881639
19,894759;50,073976
19,91037871;50,07090449
19,949318;50,069
20,0285275;50,07305073
20,03199724;50,07698777
19,87507589;50,06559815
19,934785;50,064387
20,02625688;50,0812688
19,94332074;50,04769327
19,8892825;50,01434408
19,93613279;50,05990361
19,94348404;50,02195214
19,94771064;50,04575673
19,94451502;50,0671717
19,938786;50,054445
19,922914;50,057271
19,95036977;50,0626407
19,87994333;49,98443385
20,01558056;50,10198603
19,9398075;50,05329988
19,940454;50,061668
19,97689757;50,05711341
19,94223933;50,05926022
19,93509;50,065904
19,940454;50,061668
20,06125388;50,09487711
19,921055;50,055215
19,9429263;50,0632006
19,95107526;50,02604802
19,92799154;50,04802285
19,9700813;50,06441057
19,94006907;50,06660025
19,9462232;50,05810403
19,94116469;50,0407503
19,97708572;50,06991966
19,9411647;50,0407503
19,909104;50,086762
19,94424486;50,04967364
19,97543657;50,0109081
19,9375337;50,05923715
19,92714778;50,06300406
19,87459525;50,01299623
20,03656771;50,08948406
19,95304036;50,0093694
20,03310188;50,07726658
19,97800072;50,0894563
19,940456;50,05901
19,89372936;50,01710347
19,93644152;50,06085814
19,93597729;50,06410122
19,9741308;50,09648263
19,95425978;50,06633263
19,95009061;50,0465872
19,93485;50,064396
19,96222669;50,04042019
19,916415;50,085424
19,9395894;50,0539407
19,94714684;50,06236377
20,00156524;50,08105543
19,9879114;50,0687315
19,94567459;50,06446898
19,96610064;50,04912461
19,94726192;50,06187597
19,93356056;50,05656094
19,938012;50,058137
20,02146901;50,08696915
19,90096399;50,08692775
19,91748695;50,05524822
19,97814076;50,05628605
20,04568894;50,08209654
19,9379013;50,05545687
19,97435325;50,08712816
19,913196;50,035776
19,94156965;50,06666102
20,01083627;50,07938752
19,94575336;50,04951928
19,949318;50,069
20,04895826;50,0748199
20,02040981;50,01335279
20,0470802;50,07629279
19,93869809;50,06636771
19,94205673;50,06682936
19,89722909;50,07324748
19,91527153;50,08729723
19,93957676;50,06237461
20,02657926;50,09595678
19,94360759;50,05829591
19,94814396;50,05315439
19,944771;50,064586
19,93165627;50,05589389
19,93872;50,06173
19,96377494;50,0891926
19,93716247;50,04920814
19,913196;50,035776
19,94627947;50,05259865
19,9392198;50,0537925
19,96222881;50,04541529
19,9244144;50,0452984
19,938012;50,058137
19,95075502;50,0680252
19,94606639;50,05204678
20,00019041;50,04362643
19,94771063;50,04575673
19,86128146;50,07087765
20,02166643;50,07536869
19,8901053;50,0933438
20,01985432;50,09798184
20,02322097;50,0935503
19,94239266;50,0673899
19,96291264;49,98904932
19,99203772;50,03529521
20,04324164;50,08052244
20,03310188;50,07726658
19,953842;50,04376
20,00929419;50,07396641
19,94205673;50,06682936
19,913196;50,035776
19,92761566;50,05684992
19,9350737;50,06344987
19,91399;50,065692
19,9502381;50,06812263
19,95362631;50,04711753
19,96389321;50,04874086
20,028621;50,085256
19,90271974;50,08464184
19,93918969;50,05823663
19,91828104;50,02756553
19,9159225;50,0745634
19,99506034;50,06581231
19,94627947;50,05259865
19,89698336;50,07215661
19,9429263;50,0632006
19,93281714;50,04707684
19,94393648;50,05276843
19,89730248;50,07798507
20,0077067;50,073565
19,9379013;50,05545687
19,9375218;50,0592611
19,94557583;50,06804314
20,0163683;50,0908162
19,94273095;50,05224822
19,938012;50,058137
19,93639272;50,03935718
19,80535518;50,01741463
19,93875268;50,0496843
19,96291264;49,98904932
19,92421466;50,01182333
19,93204806;50,0634607
20,06663942;50,07844184
19,93874194;50,05905682
19,94243314;50,0663109
19,914025;50,065141
19,944611;50,046237
19,88203718;50,0818057
19,94717871;50,06223512
19,9096096;50,086273
19,938724;50,065376
19,94295298;50,05181168
19,94275938;50,05167459
19,94557583;50,06804314
20,032308;50,083013
20,0582269;50,09320225
19,9200867;50,0813599
20,01738811;50,09694503
20,03083334;50,07526036
19,96164944;50,06161998
19,92060939;50,06805937
19,94627947;50,05259865
19,945577;50,073963
20,01392053;50,09215655
19,94261534;50,05159829
20,05822689;50,09320225
20,05603976;50,09322849
19,93847617;50,06287366
19,96248609;50,05477535
19,965718;50,065744
19,95032775;50,05286779
19,9357101;50,06169233
19,93388582;50,05516678
19,9442324;50,06718384
19,933543;50,053053
19,92632487;50,04651527
19,93758739;50,05881639
20,0316009;50,03825923
20,03224392;50,08028961
19,9471787;50,06223512
19,91270348;50,02502013
19,933543;50,053053
19,926553;50,071496
19,99855971;50,03433291
19,93485;50,064396
19,95565575;50,04640587
19,92669322;50,01772897
19,91558189;50,07116756
19,94090378;50,06409774
19,93824425;50,0685315
19,93710584;50,07020025
19,960988;50,025364
19,939761;50,059064
19,93359075;50,0568081
20,03721957;50,07659601
19,93898692;50,06695231
19,93667;50,061058
19,94289121;50,04077437
19,92875033;50,02415239
19,96997607;50,01358496
20,0320742;50,0831175
19,86598017;50,06370095
19,965718;50,065744
19,93696989;50,05930415
20,05634142;50,04193975
19,937837;50,083539
19,939736;50,059059
20,062568;50,0595153
20,04050229;50,07413074
20,01032198;50,10228716
19,93725733;50,0826257
19,94488691;50,04229806
19,956465;50,066289
19,95433465;49,99465455
19,92965583;50,08841231
19,94512203;50,06418002
19,97398196;50,08315237
19,93679071;50,06085197
19,96038791;50,06789944
19,94511749;50,05394552
19,90996766;50,06959166
19,932303;50,095449
19,96610648;50,04918447
20,06506458;50,09499581
19,94123197;50,05044766
19,949318;50,069
19,93678023;50,05893857
19,935988;50,053497
19,92761566;50,05684992
20,01998595;50,09001721
19,9264464;50,0468152
19,94936418;50,05771714
19,936872;50,062799
19,93738675;50,06990737
19,92437248;50,05398823
19,938012;50,058137
19,94583518;50,05255761
19,97721277;50,01361846
19,99994349;50,08174873
19,93152978;50,08344949
19,949318;50,069
19,939496;50,066244
19,93928893;50,06231249
19,93281714;50,04707684
19,9055409;50,0720757
19,93812235;50,0560914
19,93044494;50,04708814
19,9369419;50,059361
19,9104815;50,0859353
19,93359075;50,0568081
19,93696989;50,05930415
20,0445661;50,0671001
19,92686386;50,03982989
19,934785;50,064387
20,01803002;50,08159544
19,94992207;50,06088327
19,93499109;50,06143308
19,913663;50,072311
19,95863781;50,06863974
19,94605712;50,05090365
20,00238111;50,09390663
19,95807;50,07576
19,949974;50,068582
19,900025;50,0858782
19,944967;50,067249
19,89333238;50,01654273
19,949318;50,069
20,00892628;50,01127532
19,93869808;50,06636771
19,935988;50,053497
19,9378212;50,0602589
19,938012;50,058137
19,9414307;50,0599245
19,98927251;50,06866417
19,943162;50,064119
19,94291099;50,05211594
19,93123001;50,08005719
19,93493054;50,05948029
19,84768336;50,08684111
19,92551757;50,02972101
19,92828411;50,07461713
19,9421575;50,0765066
19,9240401;50,0405102
19,95003937;50,06767195
19,94346575;50,06718383
20,02259711;50,0923376
19,93848058;50,0648496
19,931262;50,055059
19,93625482;49,98850778
19,9529211;50,0713799
19,96630971;50,03876885
19,90715267;50,0739553
19,902753;50,08387
19,929593;50,05608
19,93639272;50,03935718
19,936855;50,069017
19,94596677;50,04956497
19,9245245;50,04526959
19,98258;50,03477
19,96124102;50,08978471
20,02168345;50,09768204
19,93514737;50,06054951
19,94424486;50,04967364
19,9393551;50,05901558
19,92988871;50,05591331
19,96922068;50,06004798
19,98440626;50,06766977
19,92678889;50,06669114
19,94853335;50,05837925
20,02533696;50,08009066
19,95250379;50,03978429
20,02130911;50,07637737
19,94596612;50,05397742
19,94667541;50,04867255
19,94162414;50,06617143
19,983532;50,068671
19,92265494;50,04162573
19,94205673;50,06682936
19,92452451;50,04526959
19,889107;50,076317
20,03310188;50,07726658
19,93012002;50,05901318
19,94503499;50,06793356
20,00916367;50,06793503
19,93696989;50,05930415
19,93874195;50,05905682
19,95107526;50,02604802
19,94261923;50,04946408
19,89698229;50,07324225
20,02132407;50,08244255
19,92625137;50,01197905
19,92866633;50,04601373
19,96500114;50,06570912
20,01544075;50,07531487
19,93829406;50,05928317
19,94424974;50,06605414
20,0226165;50,08273793
19,94205673;50,06682936
19,94874197;50,05058267
19,91725368;50,01462908
20,0703128;50,1020961
20,03199724;50,07698777
19,94262214;50,05658961
19,92472617;50,01217496
19,9531994;50,07111542
20,02260457;50,04066128
19,93896959;50,06877528
19,86526378;50,00557712
20,00398106;50,08048879
19,93812235;50,0560914
19,92460674;50,05536996
19,949318;50,069
19,94297131;50,06319501
19,94737219;50,06141977
19,96445208;50,07339704
19,95673088;50,02497304
19,98464101;50,06700717
19,86598017;50,06370095
19,92322165;50,0571182
19,95296391;50,05832309
20,0302938;50,07830498
20,0443301;50,0671729
19,927113;50,012438
19,93678023;50,05893857
20,00266086;50,07984115
19,94627947;50,05259865
19,94902586;50,0458306
19,93222198;50,05656234
19,92714778;50,06300406
20,04753189;50,07413627
19,935226;50,051833
19,9607536;50,0244268
19,90980346;50,06831267
19,94726192;50,06187597
19,9420774;50,0613338
19,92182004;50,07940103
19,95943909;50,05671239
19,94986374;50,04473513
19,92368147;50,07564078
19,94328455;50,06310487
19,939496;50,066244
20,03310188;50,07726658
19,92988872;50,05591331
20,0133325;50,0993843
19,98411991;50,06725324
19,93753371;50,05923715
19,94239201;50,06335004
19,94205673;50,06682936
19,938012;50,058137
19,9308975;50,08475039
19,93810345;50,06634685
20,0324887;50,08073714
20,02259711;50,0923376
19,93359075;50,0568081
19,93089843;50,04348704
19,93127664;50,06041646
19,95342305;50,04377684
19,94557582;50,06804314
19,97914389;50,08939279
19,92517005;50,07996368
19,90715267;50,0739553
19,86508903;50,06197457
19,99994349;50,08174873
19,94893322;50,05037579
19,93011413;50,04584909
19,93118261;50,05797023
19,93877494;50,06962385
19,96304017;50,04988217
19,94903376;50,04376142
20,06385012;50,0960017
19,92078743;50,06382454
20,016973;50,010099
19,93851302;50,05930163
20,1230877;50,1029914
19,94162414;50,06617143
19,91911572;50,0236078
19,91487884;50,07235912
19,89698336;50,07215661
19,9323557;50,0550413
19,93034428;50,06926711
19,94066497;50,04180345
19,89572626;50,07990709
19,90208489;50,01538321
19,95053035;50,06806729
20,02766546;50,08082005
19,93696989;50,05930415
19,94394619;50,05035394
19,94603657;50,05385434
19,94557583;50,06804314
19,9035634;50,0837386
19,935535;50,051348
19,98362261;50,07608979
19,93616354;50,06217596
19,961987;50,078966
19,94161;50,06551
20,00567757;50,01623776
19,95006012;50,06749974
19,942037;50,0670609
19,91697841;50,07169929
19,92986734;50,06086092
19,86526379;50,00557712
19,94715352;50,06151911
19,93758738;50,0588164
19,96621705;50,06680736
19,93149193;50,06044887
20,032202;50,083567
19,94720945;50,06210038
19,9384379;50,05821047
19,89725334;50,03177858
19,9241618;50,0695505
19,89843934;50,08513127
19,93696989;50,05930415
20,01738811;50,09694503
19,93674561;50,06349493
19,9405408;50,05153912
19,952026;50,067043
19,941457;50,065035
19,93795495;50,04096395
19,94893322;50,05037579
19,96506373;50,08136847
19,91825752;50,06491122
19,92834;50,055491
20,038255;50,0851
19,96291264;49,98904932
19,92786663;50,06465515
19,9502381;50,06812263
20,02259711;50,0923376
19,924079;50,04283436
19,95111466;50,0446629
20,02120465;50,08810099
19,91697841;50,07169929
19,9700813;50,06441057
19,9244144;50,0452984
20,03310188;50,07726658
20,03310188;50,07726658
19,935988;50,053497
19,93756426;50,04171535
19,94792298;50,02941962
19,95540411;50,0450803
19,94778337;50,01650399
19,95900562;50,10183114
20,02146901;50,08696915
19,93615581;50,05157253
20,00892628;50,01127532
19,93384087;50,06719316
19,93359075;50,0568081
19,939736;50,059059
19,93522895;50,06122094
19,96744405;50,04546346
19,937739;50,060887
19,95663426;50,09243653
19,93753371;50,05923715
20,02533696;50,08009066
20,01462117;50,09262958
20,00156524;50,08105544
19,92452451;50,04526959
19,93857892;50,04701279
19,937678;50,0825225
20,01955878;50,08292347
19,94646269;50,04967647
19,95008278;50,01220855
19,92761566;50,05684992
20,05182597;50,06909365
19,94853335;50,05837925
19,93806632;50,06457653
19,93696989;50,05930415
19,937838;50,059133
19,94416745;50,05031864
19,90074989;50,07507208
20,06441333;50,09520761
19,936315;50,062006
20,01626487;50,08699957
19,97694195;50,08321945
19,9511047;50,0628023
19,949318;50,069
19,91399804;50,02966734
20,0172549;50,09204633
19,995904;50,095225
19,96733;50,025479
19,93753371;50,05923715
19,92816227;50,05201598
19,9446086;50,06733072
20,02045807;50,05817433
19,94497093;50,06696227
19,87947312;50,0594462
19,932873;50,0594
19,93093315;50,06201245
20,15951416;50,05718362
19,91314793;50,0719105
20,00997046;50,10414837
19,9369924;50,05877086
19,9246086;50,0452512
19,939736;50,059059
19,95036977;50,0626407
19,94764094;50,08880643
19,95232404;50,03990908
19,92319784;50,08281023
19,949318;50,069
19,932538;50,062444
19,93957676;50,06237461
19,9585618;50,07194101
19,93511858;49,98878373
20,0138104;50,0845547
19,8759182;50,0956624
20,18003776;50,08025835
19,9451233;50,0521709
19,89307287;50,0802022
19,888876;50,092471
19,9393551;50,05901558
19,92003262;50,0772027
20,02784245;50,07802551
19,94592691;50,05237069
19,93696989;50,05930415
19,98384011;50,09251777
19,93665026;50,06268886
19,91406246;50,0141149
19,92765915;50,06565655
19,9757432;50,08888756
19,86526378;50,00557712
19,939859;50,059089
19,9549899;50,0426797
19,93644152;50,06085815
19,8114592;50,01886594
19,93242382;50,06314425
19,9605226;50,0503631
19,93400444;50,06670853
20,06806918;50,09868833
19,94269782;50,0404349
19,940456;50,05901
19,93874195;50,05905682
19,93952542;50,08859286
19,92761377;50,06584372
19,92714778;50,06300406
19,999929;50,063911
19,93794322;50,05780017
19,97072654;50,01716621
20,04438093;50,06720628
19,935017;50,051867
19,9477244;50,0457471
19,94348404;50,02195214
19,936469;50,055403
19,94725951;50,02924979
19,98399772;50,06827616
19,93613126;50,05983372
19,93756426;50,04171535
19,93758738;50,0588164
19,98437397;50,02056054
19,94297131;50,06319501
19,83048038;50,05754221
19,93547101;50,06239749
19,94508742;50,05374401
19,94557583;50,06804314
19,942512;50,056802
19,9308975;50,08475039
20,03310188;50,07726658
19,94939792;50,01902928
19,92518402;50,06564202
20,03809833;50,08633303
19,949318;50,069
19,9308975;50,08475039
19,89698336;50,07215661
19,92560499;50,08108989
19,949777;50,013778
20,04263658;50,09606947
19,9502381;50,06812263
19,88961265;50,01814012
19,935988;50,053497
19,93758739;50,05881639
19,93645819;50,06248641
19,95179666;50,04662828
19,93093315;50,06201245
19,93446256;50,06496708
20,04103067;50,08016836
20,0417672;50,0730605
19,90069868;50,08496237
20,02259712;50,0923376
19,915786;50,071037
19,8683142;50,06465267
19,944425;50,098201
19,942742;50,067295
19,93898813;50,04692176
19,944538;50,062153
20,0565497;50,094301
19,9429263;50,0632006
19,93753371;50,05923715
19,913196;50,035776
19,9240401;50,0405102
19,94583548;50,04327951
19,94297131;50,06319501
19,96008519;50,05036964
19,96222669;50,04042019
19,89968275;50,0323123
19,94853716;50,05028947
20,02917173;50,07138393
19,93950244;50,06257751
19,93419321;50,06291959
19,9414307;50,0599245
19,94627947;50,05259865
19,94771064;50,04575673
19,9322667;50,09621034
20,048392;50,074345
19,93624402;50,06102737
19,91314793;50,0719105
19,9398075;50,05329988
19,93857388;50,05202923
19,98752918;50,06635321
20,05637296;50,09426245
19,95006011;50,06749974
19,95267041;50,08158949
19,94084807;50,05068355
19,935226;50,051833
19,95107526;50,02604802
19,94078639;50,06047444
19,944967;50,067249
19,90847454;50,05489946
19,952012;50,06624088
19,94422576;50,05255068
19,92460674;50,05536996
20,0172549;50,09204633
19,939761;50,059064
19,99846028;50,04315471
19,93836343;50,08365349
19,94978843;50,06100249
19,85978174;49,99957404
19,96115739;50,05028019
20,02134534;50,08754149
20,00892628;50,01127532
19,93944322;50,0686441
19,9203027;50,06224807
19,9415252;50,05034037
19,93032707;50,04556592
19,92178382;50,0694937
19,93986668;50,07387571
20,01544075;50,07531487
20,0093762;50,1047279
20,03352833;50,08795554
20,031805;50,082622
20,03199724;50,07698777
19,946332;50,043357
19,936315;50,062006
19,939761;50,059064
19,9405411;50,05292308
19,94627947;50,05259865
20,05284039;50,07269056
20,02007135;50,09755993
20,01544075;50,07531487
19,95165105;50,06748703
19,938012;50,058137
19,913663;50,072311
19,93678023;50,05893857
19,92769114;50,08952255
19,90316231;50,06427357
19,97591458;50,09233343
19,9901027;50,09111104
19,935988;50,053497
19,95141999;50,04701516
20,12952194;50,09701216
20,02489314;50,0928238
20,0322731;50,083612
19,91141362;50,02780542
20,02259712;50,0923376
19,94376612;50,06711321
19,95185176;50,06562707
19,945063;50,053841
19,94441054;50,05185346
19,90954944;50,08633667
19,94291099;50,05211594
19,94557583;50,06804314
19,95559904;50,05531383
20,01538904;50,08307079
19,9494096;50,05722929
19,94154363;50,04989251
19,939736;50,059059
19,91441898;50,0537554
19,93957676;50,06237461
20,0715758;50,0449729
19,90271974;50,08464185
20,00019041;50,04362643
19,9420775;50,0668896
19,9379013;50,05545687
19,94205673;50,06682936
19,938364;50,054601
19,95016586;50,06118084
19,9417829;50,049546
19,92826291;50,05189195
20,05681249;50,09095617
19,93513173;50,06275177
19,931991;50,062521
19,93696989;50,05930415
19,94270092;50,10706139
20,04154016;50,0715144
19,9357101;50,06169233
19,89025374;50,01265629
19,97800072;50,0894563
19,92078743;50,06382454
19,93764624;50,0532905
19,93817507;50,06272586
19,98725594;50,09298825
19,99855971;50,03433291
19,939761;50,059064
19,9463479;50,016812
19,9479834;50,04540753
19,937299;50,061611
19,94792299;50,02941962
19,935947;50,061723
19,94064674;50,06186457
19,93767663;50,06739509
19,91314793;50,0719105
19,94694354;50,06239884
19,96562358;50,05662807
19,94688597;50,06263928
20,04438093;50,06720628
19,97914389;50,08939279
19,9378212;50,0602589
19,9309362;50,084913
19,97409598;50,09904458
19,941074;50,058938
19,94557583;50,06804314
19,939736;50,059059
19,876494;50,077816
19,93571011;50,06169233
19,937837;50,083539
20,0172549;50,09204633
19,935988;50,053497
19,95494591;50,04599273
19,94978844;50,06100249
20,0582269;50,09320225
19,943146;50,052113
19,9477244;50,0457471
19,92080106;50,04506425
19,92147234;50,05558314
19,94275938;50,05167459
19,94185735;50,04896217
20,02516998;50,09791229
19,88104673;50,10524403
19,91326969;50,0751085
19,93696989;50,05930415
19,93726254;50,06056786
20,05124617;50,02816191
19,94275938;50,05167459
19,93822074;50,03880747
19,938607;50,0589299
19,938012;50,058137
19,94493577;49,98868869
20,03721957;50,07659601
19,94726192;50,06187597
19,93998102;50,06135429
19,94960539;50,05694225
19,92452451;50,04526959
19,93917166;50,06040424
19,93997972;50,04266205
19,92037212;50,06737543
20,00929418;50,07396641
19,94450996;50,06118951
19,95440118;50,05508877
19,96630971;50,03876884
19,91599206;50,0249675
19,94269782;50,0404349
19,94627947;50,05259865
19,95006011;50,06749974
19,949318;50,069
20,03310188;50,07726658
19,93169017;50,04577865
19,9060124;50,0872331
20,0295552;50,06942623
19,9414307;50,0599245
19,92761566;50,05684992
19,90593544;50,07944905
19,9243308;50,09237425
19,998556;50,031647
19,95475401;50,04631945
19,98440626;50,06766977
19,94295298;50,05181168
19,88039008;50,08115927
19,93753371;50,05923715
20,04438093;50,06720628
